3114;182;206;206;86;207;8;10;;;;
1014;182;210;210;86;203;55;4;;;;
1013;182;230;230;86;203;55;4;;;;
1015;182;240;240;86;203;55;4;;;;
2454;182;242;242;86;207;8;0;;;;
2455;182;242;242;86;207;8;10;;;;
373;184;1;1;86;1;62;4;;;;
375;184;3;1;82;1;62;4;;;;
2437;184;130;128;98;128;142;0;1;1;0;
834;184;131;148;98;128;142;0;;;;
3650;184;134;148;98;128;142;0;;;;
3651;184;134;148;98;128;142;10;;;;
3652;184;134;148;98;128;142;1;;;;
378;186;1;1;86;1;63;4;;;;
380;186;3;1;82;1;63;4;;;;
539;186;50;45;74;2;63;0;;;;
540;186;51;160;78;2;63;0;;;;
535;186;53;96;7;2;63;0;;;;
538;186;103;103;86;2;63;0;;;;
536;186;118;118;86;2;63;0;;;;
2438;186;130;128;98;128;143;0;1;1;0;
826;186;131;148;98;128;143;0;;;;
3487;186;134;148;98;128;143;0;;;;
3500;186;134;148;98;128;143;0;1;1;;
3649;186;134;148;98;128;143;10;;;;
3653;186;134;148;98;128;143;1;;;;
763;187;50;45;74;2;71;0;;;;
764;187;51;160;78;2;71;0;;;;
759;187;53;96;7;2;71;0;;;;
762;187;103;103;86;2;71;0;;;;
757;187;107;107;86;2;71;0;;;;
761;187;109;109;86;2;71;0;;;;
760;187;118;118;86;2;71;0;;;;
1086;187;210;210;86;203;79;0;;;;
1085;187;230;230;86;203;79;0;;;;
1087;187;240;240;86;203;79;0;;;;
1090;188;210;210;86;203;80;0;;;;
1089;188;230;230;86;203;80;0;;;;
1091;188;240;240;86;203;80;0;;;;
1098;189;210;210;86;203;91;0;;;;
1097;189;230;230;86;203;91;0;;;;
1099;189;240;240;86;203;91;0;;;;
806;194;131;148;98;128;152;0;;;;
1070;194;210;210;86;203;74;0;;;;
1069;194;230;230;86;203;74;0;;;;
1071;194;240;240;86;203;74;0;;;;
3559;195;4;40;251;253;7;0;;;;
3385;195;130;128;98;128;156;0;;;;
784;195;131;148;98;128;156;0;;;;
423;196;1;1;86;1;73;0;;;;
425;196;3;1;82;1;73;0;;;;
792;196;131;148;98;128;186;0;;;;
2146;196;199;3;86;253;73;0;;;;
433;197;1;1;86;1;74;0;;;;
435;197;3;1;82;1;74;0;;;;
791;197;131;148;98;128;187;0;;;;
2143;197;199;3;86;253;74;0;;;;
438;198;1;1;86;1;75;0;;;;
440;198;3;1;82;1;75;0;;;;
790;198;131;148;98;128;188;0;;;;
2126;198;199;3;86;253;75;0;;;;
1066;200;210;210;86;203;73;4;;;;
1065;200;230;230;86;203;73;4;;;;
1067;200;240;240;86;203;73;4;;;;
1062;201;210;210;86;203;72;4;;;;
1061;201;230;230;86;203;72;4;;;;
1063;201;240;240;86;203;72;4;;;;
2190;201;250;250;86;203;72;0;;;;
966;202;210;210;86;203;31;0;;;;
965;202;230;230;86;203;31;0;;;;
967;202;240;240;86;203;31;0;;;;
303;203;1;1;86;1;41;0;;;;
305;203;3;1;82;1;41;0;;;;
651;203;50;45;74;2;41;0;;;;
652;203;51;160;78;2;41;0;;;;
647;203;53;96;7;2;41;0;;;;
650;203;103;103;86;2;41;0;;;;
648;203;118;118;86;2;41;0;;;;
2179;203;199;3;86;253;41;0;;;;
930;204;210;210;86;203;18;0;;;;
929;204;230;230;86;203;18;0;;;;
931;204;240;240;86;203;18;0;;;;
731;209;50;45;74;2;219;0;;;;
732;209;51;160;78;2;219;0;;;;
727;209;53;96;7;2;219;0;;;;
730;209;103;103;86;2;219;0;;;;
725;209;107;107;86;2;219;0;;;;
729;209;109;109;86;2;219;0;;;;
728;209;118;118;86;2;219;0;;;;
851;209;160;160;82;129;78;0;;;;
118;214;1;1;86;1;15;0;;;;
3646;214;4;40;251;253;15;2;;;;
777;214;49;49;74;3;4;0;;;;
467;214;50;45;74;2;15;0;;;;
468;214;51;160;78;2;15;0;;;;
463;214;53;96;7;2;15;0;;;;
466;214;103;103;86;2;15;0;;;;
464;214;118;118;86;2;15;0;;;;
3392;214;130;128;98;128;201;2;;;;
840;214;131;148;98;128;201;2;;;;
849;214;160;160;82;129;15;0;;;;
2177;214;199;3;86;253;15;2;;;;
168;215;1;1;86;1;16;0;;;;
3647;215;4;40;251;253;16;2;;;;
773;215;49;49;74;3;3;0;;;;
771;215;50;45;74;2;16;0;;;;
772;215;51;160;78;2;16;0;;;;
767;215;53;96;7;2;16;0;;;;
770;215;103;103;86;2;16;0;;;;
768;215;118;118;86;2;16;0;;;;
3393;215;130;128;98;128;202;2;;;;
837;215;131;148;98;128;202;2;;;;
856;215;160;160;82;129;16;0;;;;
2173;215;199;3;86;253;16;2;;;;
2550;216;4;40;251;1;11;0;;;;
808;216;131;148;98;128;139;0;;;;
1074;216;210;210;86;203;75;0;;;;
1073;216;230;230;86;203;75;0;;;;
1075;216;240;240;86;203;75;0;;;;
403;217;1;1;86;1;66;0;;;;
405;217;3;1;82;1;66;0;;;;
2002;217;101;101;86;206;66;0;;;;
1998;217;102;102;86;206;66;0;;;;
2000;217;106;106;86;206;66;0;;;;
1999;217;116;116;86;206;66;0;;;;
2001;217;117;117;86;206;66;0;;;;
2422;217;130;128;98;128;141;0;1;1;0;
805;217;131;148;98;128;141;0;;;;
3315;217;135;139;98;128;141;0;;;;
3316;217;135;139;98;128;141;10;;;;
2145;217;199;3;86;253;66;0;;;;
998;217;210;210;86;203;51;0;;;;
997;217;230;230;86;203;51;0;;;;
999;217;240;240;86;203;51;0;;;;
2423;218;130;128;98;128;235;0;1;1;0;
795;218;131;148;98;128;235;0;;;;
3444;219;210;210;86;203;46;0;;;;
2245;219;230;230;86;203;46;0;;;;
2246;219;240;240;86;203;46;0;;;;
283;220;1;1;86;1;236;0;;;;
285;220;3;1;82;1;236;0;;;;
3379;220;4;40;251;253;187;0;;;;
755;220;50;45;74;2;191;0;;;;
756;220;51;160;78;2;191;0;;;;
751;220;53;96;7;2;191;0;;;;
754;220;103;103;86;2;191;0;;;;
749;220;107;107;86;2;191;0;;;;
753;220;109;109;86;2;191;0;;;;
752;220;118;118;86;2;191;0;;;;
2117;220;199;3;86;253;187;0;;;;
3448;220;199;3;86;253;187;0;;;;
3;221;1;1;86;1;79;4;;;;
5;221;3;1;82;1;79;4;;;;
1138;221;210;210;86;203;106;0;;;;
1137;221;230;230;86;203;106;0;;;;
1139;221;240;240;86;203;106;0;;;;
458;222;1;1;86;1;78;4;;;;
460;222;3;1;82;1;78;4;;;;
1142;222;210;210;86;203;107;0;;;;
1141;222;230;230;86;203;107;0;;;;
1143;222;240;240;86;203;107;0;;;;
1146;223;210;210;86;203;108;4;;;;
1145;223;230;230;86;203;108;4;;;;
1147;223;240;240;86;203;108;4;;;;
1150;224;210;210;86;203;109;4;;;;
1149;224;230;230;86;203;109;4;;;;
1151;224;240;240;86;203;109;4;;;;
2025;225;119;119;86;207;14;0;;;;
2554;225;206;206;86;207;14;0;;;;
2026;225;242;242;86;207;14;0;;;;
3172;225;260;204;86;207;14;0;;;;
2107;226;119;119;86;207;15;0;;;;
2555;226;206;206;86;207;15;0;;;;
2108;226;242;242;86;207;15;0;;;;
3173;226;260;204;86;207;15;0;;;;
2089;227;119;119;86;207;23;0;;;;
2558;227;206;206;86;207;23;0;;;;
2090;227;242;242;86;207;23;0;;;;
3174;227;260;204;86;207;23;0;;;;
3197;227;260;204;86;207;23;0;;;;
2017;228;119;119;86;207;24;0;;;;
2559;228;206;206;86;207;24;0;;;;
2018;228;242;242;86;207;24;0;;;;
3175;228;260;204;86;207;24;0;;;;
3198;228;260;204;86;207;24;0;;;;
2011;229;119;119;86;207;25;0;;;;
2560;229;206;206;86;207;25;0;;;;
2012;229;242;242;86;207;25;0;;;;
3176;229;260;204;86;207;25;0;;;;
3199;229;260;204;86;207;25;0;;;;
2073;230;119;119;86;207;26;0;;;;
2561;230;206;206;86;207;26;0;;;;
2074;230;242;242;86;207;26;0;;;;
3177;230;260;204;86;207;26;0;;;;
3200;230;260;204;86;207;26;0;;;;
2093;231;119;119;86;207;41;0;;;;
3211;231;206;206;86;207;41;0;;;;
2094;231;242;242;86;207;41;0;;;;
3214;231;260;204;86;207;41;0;;;;
2075;232;119;119;86;207;42;0;;;;
3212;232;206;206;86;207;42;0;;;;
2076;232;242;242;86;207;42;0;;;;
3215;232;260;204;86;207;42;0;;;;
2065;233;119;119;86;207;43;0;;;;
3213;233;206;206;86;207;43;0;;;;
2066;233;242;242;86;207;43;0;;;;
3216;233;260;204;86;207;43;0;;;;
2053;234;119;119;86;207;51;0;;;;
2054;234;242;242;86;207;51;0;;;;
3201;234;260;204;86;207;51;0;;;;
2043;235;119;119;86;207;52;0;;;;
2044;235;242;242;86;207;52;0;;;;
3202;235;260;204;86;207;52;0;;;;
2033;236;119;119;86;207;53;0;;;;
2034;236;242;242;86;207;53;0;;;;
3203;236;260;204;86;207;53;0;;;;
2029;237;119;119;86;207;54;0;;;;
2030;237;242;242;86;207;54;0;;;;
3204;237;260;204;86;207;54;0;;;;
2059;238;119;119;86;207;71;0;;;;
2060;238;242;242;86;207;71;0;;;;
2083;239;119;119;86;207;72;0;;;;
2084;239;242;242;86;207;72;0;;;;
2063;240;119;119;86;207;73;0;;;;
2064;240;242;242;86;207;73;0;;;;
2027;241;119;119;86;207;74;0;;;;
2028;241;242;242;86;207;74;0;;;;
2031;242;119;119;86;207;75;0;;;;
2032;242;242;242;86;207;75;0;;;;
2005;243;119;119;86;207;81;0;;;;
3161;243;206;206;86;207;81;0;;;;
2006;243;242;242;86;207;81;0;;;;
3184;243;260;204;86;207;81;0;;;;
2009;244;119;119;86;207;82;0;;;;
3162;244;206;206;86;207;82;0;;;;
2010;244;242;242;86;207;82;0;;;;
3185;244;260;204;86;207;82;0;;;;
2105;245;119;119;86;207;83;0;;;;
3163;245;206;206;86;207;83;0;;;;
2106;245;242;242;86;207;83;0;;;;
3186;245;260;204;86;207;83;0;;;;
2095;246;119;119;86;207;84;0;;;;
3164;246;206;206;86;207;84;0;;;;
2096;246;242;242;86;207;84;0;;;;
3187;246;260;204;86;207;84;0;;;;
3188;246;260;204;86;207;85;0;;;;
2081;247;119;119;86;207;85;0;;;;
3165;247;206;206;86;207;85;0;;;;
2082;247;242;242;86;207;85;0;;;;
3189;247;260;204;86;207;86;0;;;;
2079;248;119;119;86;207;86;0;;;;
3166;248;206;206;86;207;86;0;;;;
2080;248;242;242;86;207;86;0;;;;
2049;249;119;119;86;207;91;0;;;;
2050;249;242;242;86;207;91;0;;;;
2035;250;119;119;86;207;92;0;;;;
2036;250;242;242;86;207;92;0;;;;
2019;251;119;119;86;207;93;0;;;;
2020;251;242;242;86;207;93;0;;;;
2099;252;119;119;86;207;94;0;;;;
2100;252;242;242;86;207;94;0;;;;
2097;253;119;119;86;207;95;0;;;;
2098;253;242;242;86;207;95;0;;;;
2061;254;119;119;86;207;96;0;;;;
2062;254;242;242;86;207;96;0;;;;
2041;255;119;119;86;207;65;0;;;;
3119;255;206;206;86;207;65;0;;;;
2042;255;242;242;86;207;65;0;;;;
3182;255;260;204;86;207;65;0;;;;
2077;256;119;119;86;207;66;0;;;;
3120;256;206;206;86;207;66;0;;;;
2078;256;242;242;86;207;66;0;;;;
3183;256;260;204;86;207;66;0;;;;
2003;257;119;119;86;207;31;0;;;;
3136;257;206;206;86;207;31;0;;;;
2004;257;242;242;86;207;31;0;;;;
3191;257;260;204;86;207;31;0;;;;
2071;258;119;119;86;207;32;0;;;;
3137;258;206;206;86;207;32;0;;;;
2072;258;242;242;86;207;32;0;;;;
3192;258;260;204;86;207;32;0;;;;
2103;259;119;119;86;207;33;0;;;;
3138;259;206;206;86;207;33;0;;;;
2104;259;242;242;86;207;33;0;;;;
3193;259;260;204;86;207;33;0;;;;
2085;260;119;119;86;207;34;0;;;;
3139;260;206;206;86;207;34;0;;;;
2086;260;242;242;86;207;34;0;;;;
3194;260;260;204;86;207;34;0;;;;
2015;261;119;119;86;207;67;0;;;;
3159;261;206;206;86;207;67;0;;;;
2016;261;242;242;86;207;67;0;;;;
2069;262;119;119;86;207;87;0;;;;
3160;262;206;206;86;207;87;0;;;;
2070;262;242;242;86;207;87;0;;;;
2101;263;119;119;86;207;76;0;;;;
2102;263;242;242;86;207;76;0;;;;
2047;264;119;119;86;207;77;0;;;;
2048;264;242;242;86;207;77;0;;;;
2023;265;119;119;86;207;78;0;;;;
2024;265;242;242;86;207;78;0;;;;
2021;266;119;119;86;207;79;0;;;;
2022;266;242;242;86;207;79;0;;;;
2007;267;119;119;86;207;80;0;;;;
2008;267;242;242;86;207;80;0;;;;
48;270;1;1;86;1;138;0;;;;
50;270;3;1;82;1;138;0;;;;
43;271;1;1;86;1;139;0;;;;
45;271;3;1;82;1;139;0;;;;
308;276;1;1;86;1;235;0;;;;
310;276;3;1;82;1;235;0;;;;
3574;276;4;40;251;253;186;0;;;;
3601;276;131;148;98;128;251;0;;;;
2115;276;199;3;86;253;186;0;;;;
63;277;1;1;86;1;136;0;;;;
65;277;3;1;82;1;136;0;;;;
1704;278;152;152;86;205;7;0;;;;
1706;279;152;152;86;205;8;0;;;;
1692;280;152;152;86;205;11;0;;;;
1822;297;101;101;86;206;93;0;;;;
1818;297;102;102;86;206;93;0;;;;
1820;297;106;106;86;206;93;0;;;;
1819;297;116;116;86;206;93;0;;;;
1821;297;117;117;86;206;93;0;;;;
1812;300;101;101;86;206;96;0;;;;
1808;300;102;102;86;206;96;0;;;;
1810;300;106;106;86;206;96;0;;;;
1809;300;116;116;86;206;96;0;;;;
1811;300;117;117;86;206;96;0;;;;
1797;301;101;101;86;206;97;0;;;;
1793;301;102;102;86;206;97;0;;;;
1795;301;106;106;86;206;97;0;;;;
1794;301;116;116;86;206;97;0;;;;
1796;301;117;117;86;206;97;0;;;;
2013;302;119;119;86;207;35;0;;;;
3135;302;206;206;86;207;35;0;;;;
2014;302;242;242;86;207;35;0;;;;
3190;302;260;204;86;207;35;0;;;;
1712;306;152;152;86;205;12;0;;;;
1688;307;152;152;86;205;10;0;;;;
1698;308;152;152;86;205;14;0;;;;
1694;309;152;152;86;205;13;0;;;;
1710;312;152;152;86;205;9;0;;;;
2140;313;199;3;86;253;13;0;;;;
906;313;210;210;86;203;8;0;;;;
905;313;230;230;86;203;8;0;;;;
907;313;240;240;86;203;8;0;;;;
178;314;1;1;86;1;111;0;;;;
3560;314;1;1;86;1;111;4;;;;
2502;314;4;40;251;253;111;4;;;;
798;314;131;148;98;128;176;0;;;;
2129;314;199;3;86;253;111;4;;;;
193;315;1;1;86;1;118;0;;;;
188;316;1;1;86;1;112;0;;;;
3561;316;1;1;86;1;112;4;;;;
2501;316;4;40;251;253;112;4;;;;
796;316;131;148;98;128;177;0;;;;
2128;316;199;3;86;253;112;4;;;;
218;317;1;1;86;1;115;4;;;;
2928;317;4;40;251;253;115;4;;;;
800;317;131;148;98;128;175;0;;;;
2121;317;199;3;86;253;115;4;;;;
203;318;1;1;86;1;117;4;;;;
205;318;3;1;82;1;117;4;;;;
2497;318;4;40;251;253;117;4;;;;
2475;318;5;2;88;1;117;4;6;1;0;
2475;318;5;2;88;1;117;4;6;105;0;
2475;318;5;2;88;1;117;4;6;163;0;
2436;318;130;128;98;128;169;0;1;1;0;
804;318;131;148;98;128;169;0;;;;
2127;318;199;3;86;253;117;4;;;;
198;319;1;1;86;1;113;0;;;;
3618;319;4;40;251;253;113;4;;;;
2123;319;199;3;86;253;113;4;;;;
208;320;1;1;86;1;114;4;;;;
3616;320;4;40;251;253;114;0;;;;
3617;320;4;40;251;253;114;4;;;;
794;320;131;148;98;128;179;0;;;;
2119;320;199;3;86;253;114;4;;;;
2120;320;199;3;86;253;114;0;;;;
2133;321;199;3;86;253;204;4;;;;
886;322;210;210;86;203;255;0;;;;
885;322;230;230;86;203;255;0;;;;
887;322;240;240;86;203;255;0;;;;
2492;323;4;40;251;253;184;0;;;;
2176;323;199;3;86;253;184;0;;;;
3611;324;4;40;251;253;181;0;;;;
2171;324;199;3;86;253;181;0;;;;
1326;324;210;210;86;203;165;4;;;;
1325;324;230;230;86;203;165;4;;;;
1327;324;240;240;86;203;165;4;;;;
3644;325;4;40;251;253;185;4;;;;
2178;325;199;3;86;253;185;4;;;;
1518;326;210;210;86;203;213;4;;;;
1517;326;230;230;86;203;213;4;;;;
1519;326;240;240;86;203;213;4;;;;
1338;327;210;210;86;203;168;0;;;;
1337;327;230;230;86;203;168;0;;;;
1339;327;240;240;86;203;168;0;;;;
3556;328;4;40;251;253;201;0;;;;
2148;328;199;3;86;253;201;0;;;;
1214;329;210;210;86;203;129;0;;;;
1213;329;230;230;86;203;129;0;;;;
1215;329;240;240;86;203;129;0;;;;
1342;330;210;210;86;203;169;0;;;;
1341;330;230;230;86;203;169;0;;;;
1343;330;240;240;86;203;169;0;;;;
1346;331;210;210;86;203;170;0;;;;
1345;331;230;230;86;203;170;0;;;;
1347;331;240;240;86;203;170;0;;;;
1350;332;210;210;86;203;171;0;;;;
1349;332;230;230;86;203;171;0;;;;
1351;332;240;240;86;203;171;0;;;;
1354;333;210;210;86;203;172;0;;;;
1353;333;230;230;86;203;172;0;;;;
1355;333;240;240;86;203;172;0;;;;
3140;334;206;206;86;207;173;0;;;;
3141;334;206;206;86;207;173;10;;;;
1358;334;210;210;86;203;173;0;;;;
3070;334;241;241;86;207;173;10;;;;
3071;334;241;241;86;207;173;0;;;;
2304;334;242;242;86;207;173;10;;;;
2311;334;242;242;86;207;173;0;;;;
2318;334;250;250;86;207;173;0;;;;
3277;334;260;204;86;207;173;0;;;;
3142;335;206;206;86;207;174;0;;;;
3143;335;206;206;86;207;174;10;;;;
1362;335;210;210;86;203;174;0;;;;
3072;335;241;241;86;207;174;10;;;;
3073;335;241;241;86;207;174;0;;;;
2305;335;242;242;86;207;174;10;;;;
2312;335;242;242;86;207;174;0;;;;
2319;335;250;250;86;207;174;0;;;;
3279;335;260;204;86;207;174;0;;;;
3144;336;206;206;86;207;175;0;;;;
3145;336;206;206;86;207;175;10;;;;
1366;336;210;210;86;203;175;0;;;;
3074;336;241;241;86;207;175;10;;;;
3075;336;241;241;86;207;175;0;;;;
2306;336;242;242;86;207;175;10;;;;
2313;336;242;242;86;207;175;0;;;;
2320;336;250;250;86;207;175;0;;;;
3281;336;260;204;86;207;175;0;;;;
3146;337;206;206;86;207;176;0;;;;
3147;337;206;206;86;207;176;10;;;;
1370;337;210;210;86;203;176;0;;;;
3076;337;241;241;86;207;176;10;;;;
3077;337;241;241;86;207;176;0;;;;
2307;337;242;242;86;207;176;10;;;;
2314;337;242;242;86;207;176;0;;;;
2321;337;250;250;86;207;176;0;;;;
3283;337;260;204;86;207;176;0;;;;
3148;338;206;206;86;207;177;0;;;;
3149;338;206;206;86;207;177;10;;;;
1374;338;210;210;86;203;177;0;;;;
3078;338;241;241;86;207;177;10;;;;
3079;338;241;241;86;207;177;0;;;;
2308;338;242;242;86;207;177;10;;;;
2315;338;242;242;86;207;177;0;;;;
2322;338;250;250;86;207;177;0;;;;
3285;338;260;204;86;207;177;0;;;;
3150;339;206;206;86;207;178;0;;;;
3151;339;206;206;86;207;178;10;;;;
1378;339;210;210;86;203;178;0;;;;
3080;339;241;241;86;207;178;10;;;;
3081;339;241;241;86;207;178;0;;;;
2309;339;242;242;86;207;178;10;;;;
2316;339;242;242;86;207;178;0;;;;
2323;339;250;250;86;207;178;0;;;;
3287;339;260;204;86;207;178;0;;;;
3152;340;206;206;86;207;179;0;;;;
3153;340;206;206;86;207;179;10;;;;
1382;340;210;210;86;203;179;0;;;;
3082;340;241;241;86;207;179;10;;;;
3083;340;241;241;86;207;179;0;;;;
2310;340;242;242;86;207;179;10;;;;
2317;340;242;242;86;207;179;0;;;;
2324;340;250;250;86;207;179;0;;;;
3289;340;260;204;86;207;179;0;;;;
3133;341;206;206;86;207;193;0;;;;
3134;341;206;206;86;207;193;10;;;;
1438;341;210;210;86;203;193;0;;;;
2369;341;242;242;86;207;193;0;;;;
2370;341;242;242;86;207;193;10;;;;
3247;341;260;204;86;207;193;0;;;;
3131;342;206;206;86;207;192;0;;;;
3132;342;206;206;86;207;192;10;;;;
1434;342;210;210;86;203;192;0;;;;
2367;342;242;242;86;207;192;0;;;;
2368;342;242;242;86;207;192;10;;;;
3245;342;260;204;86;207;192;0;;;;
3129;343;206;206;86;207;191;0;;;;
3130;343;206;206;86;207;191;10;;;;
1430;343;210;210;86;203;191;0;;;;
2365;343;242;242;86;207;191;0;;;;
2366;343;242;242;86;207;191;10;;;;
3243;343;260;204;86;207;191;0;;;;
3127;344;206;206;86;207;190;0;;;;
3128;344;206;206;86;207;190;10;;;;
1426;344;210;210;86;203;190;0;;;;
2363;344;242;242;86;207;190;0;;;;
2364;344;242;242;86;207;190;10;;;;
3241;344;260;204;86;207;190;0;;;;
3125;345;206;206;86;207;189;0;;;;
3126;345;206;206;86;207;189;10;;;;
1422;345;210;210;86;203;189;0;;;;
2361;345;242;242;86;207;189;0;;;;
2362;345;242;242;86;207;189;10;;;;
3239;345;260;204;86;207;189;0;;;;
3123;346;206;206;86;207;188;0;;;;
3124;346;206;206;86;207;188;10;;;;
1418;346;210;210;86;203;188;0;;;;
2359;346;242;242;86;207;188;0;;;;
2360;346;242;242;86;207;188;10;;;;
3237;346;260;204;86;207;188;0;;;;
3121;347;206;206;86;207;187;0;;;;
3122;347;206;206;86;207;187;10;;;;
1414;347;210;210;86;203;187;0;;;;
2357;347;242;242;86;207;187;0;;;;
2358;347;242;242;86;207;187;10;;;;
3235;347;260;204;86;207;187;0;;;;
1546;348;210;210;86;203;220;0;;;;
2411;348;242;242;86;207;214;0;;;;
2412;348;242;242;86;207;214;10;;;;
3275;348;260;204;86;207;214;0;;;;
1542;349;210;210;86;203;219;0;;;;
2409;349;242;242;86;207;213;0;;;;
2410;349;242;242;86;207;213;10;;;;
3273;349;260;204;86;207;213;0;;;;
1538;350;210;210;86;203;218;0;;;;
2407;350;242;242;86;207;212;0;;;;
2408;350;242;242;86;207;212;10;;;;
3271;350;260;204;86;207;212;0;;;;
1534;351;210;210;86;203;217;0;;;;
2405;351;242;242;86;207;211;0;;;;
2406;351;242;242;86;207;211;10;;;;
3269;351;260;204;86;207;211;0;;;;
1530;352;210;210;86;203;216;0;;;;
2403;352;242;242;86;207;210;0;;;;
2404;352;242;242;86;207;210;10;;;;
3267;352;260;204;86;207;210;0;;;;
1526;353;210;210;86;203;215;0;;;;
2401;353;242;242;86;207;209;0;;;;
2402;353;242;242;86;207;209;10;;;;
3265;353;260;204;86;207;209;0;;;;
1522;354;210;210;86;203;214;0;;;;
2399;354;242;242;86;207;208;0;;;;
2400;354;242;242;86;207;208;10;;;;
3263;354;260;204;86;207;208;0;;;;
2562;355;206;206;86;207;207;0;;;;
2563;355;206;206;86;207;207;10;;;;
1574;355;210;210;86;203;227;0;;;;
2397;355;242;242;86;207;207;0;;;;
2398;355;242;242;86;207;207;10;;;;
3261;355;260;204;86;207;207;0;;;;
2564;356;206;206;86;207;206;0;;;;
2565;356;206;206;86;207;206;10;;;;
1570;356;210;210;86;203;226;0;;;;
2395;356;242;242;86;207;206;0;;;;
2396;356;242;242;86;207;206;10;;;;
3259;356;260;204;86;207;206;0;;;;
2566;357;206;206;86;207;205;0;;;;
2567;357;206;206;86;207;205;10;;;;
1566;357;210;210;86;203;225;0;;;;
2393;357;242;242;86;207;205;0;;;;
2394;357;242;242;86;207;205;10;;;;
3257;357;260;204;86;207;205;0;;;;
2568;358;206;206;86;207;204;0;;;;
2569;358;206;206;86;207;204;10;;;;
1562;358;210;210;86;203;224;0;;;;
2391;358;242;242;86;207;204;0;;;;
2392;358;242;242;86;207;204;10;;;;
3255;358;260;204;86;207;204;0;;;;
2570;359;206;206;86;207;203;0;;;;
2571;359;206;206;86;207;203;10;;;;
1558;359;210;210;86;203;223;0;;;;
2389;359;242;242;86;207;203;0;;;;
2390;359;242;242;86;207;203;10;;;;
3253;359;260;204;86;207;203;0;;;;
2572;360;206;206;86;207;202;0;;;;
2573;360;206;206;86;207;202;10;;;;
1554;360;210;210;86;203;222;0;;;;
2387;360;242;242;86;207;202;0;;;;
2388;360;242;242;86;207;202;10;;;;
3251;360;260;204;86;207;202;0;;;;
2574;361;206;206;86;207;201;0;;;;
2575;361;206;206;86;207;201;10;;;;
1550;361;210;210;86;203;221;0;;;;
2385;361;242;242;86;207;201;0;;;;
2386;361;242;242;86;207;201;10;;;;
3249;361;260;204;86;207;201;0;;;;
2576;362;206;206;86;207;186;0;;;;
2577;362;206;206;86;207;186;10;;;;
1602;362;210;210;86;203;234;0;;;;
2337;362;242;242;86;207;186;0;;;;
2338;362;242;242;86;207;186;10;;;;
2351;362;250;250;86;207;186;0;;;;
2352;362;250;250;86;207;186;10;;;;
3233;362;260;204;86;207;186;0;;;;
2578;363;206;206;86;207;185;0;;;;
2579;363;206;206;86;207;185;10;;;;
1598;363;210;210;86;203;233;0;;;;
2335;363;242;242;86;207;185;0;;;;
2336;363;242;242;86;207;185;10;;;;
2349;363;250;250;86;207;185;0;;;;
2350;363;250;250;86;207;185;10;;;;
3231;363;260;204;86;207;185;0;;;;
2580;364;206;206;86;207;184;0;;;;
2581;364;206;206;86;207;184;10;;;;
1594;364;210;210;86;203;232;0;;;;
2333;364;242;242;86;207;184;0;;;;
2334;364;242;242;86;207;184;10;;;;
2347;364;250;250;86;207;184;0;;;;
2348;364;250;250;86;207;184;10;;;;
3229;364;260;204;86;207;184;0;;;;
2582;365;206;206;86;207;183;0;;;;
2583;365;206;206;86;207;183;10;;;;
1590;365;210;210;86;203;231;0;;;;
2331;365;242;242;86;207;183;0;;;;
2332;365;242;242;86;207;183;10;;;;
2345;365;250;250;86;207;183;0;;;;
2346;365;250;250;86;207;183;10;;;;
3227;365;260;204;86;207;183;0;;;;
2584;366;206;206;86;207;182;0;;;;
2585;366;206;206;86;207;182;10;;;;
1586;366;210;210;86;203;230;0;;;;
2329;366;242;242;86;207;182;0;;;;
2330;366;242;242;86;207;182;10;;;;
2343;366;250;250;86;207;182;0;;;;
2344;366;250;250;86;207;182;10;;;;
3225;366;260;204;86;207;182;0;;;;
2586;367;206;206;86;207;181;0;;;;
2587;367;206;206;86;207;181;10;;;;
1582;367;210;210;86;203;229;0;;;;
2327;367;242;242;86;207;181;0;;;;
2328;367;242;242;86;207;181;10;;;;
2341;367;250;250;86;207;181;0;;;;
2342;367;250;250;86;207;181;10;;;;
3223;367;260;204;86;207;181;0;;;;
2588;368;206;206;86;207;180;0;;;;
2589;368;206;206;86;207;180;10;;;;
3405;368;210;210;86;203;228;0;;;;
2325;368;242;242;86;207;180;0;;;;
2326;368;242;242;86;207;180;10;;;;
2339;368;250;250;86;207;180;0;;;;
2340;368;250;250;86;207;180;10;;;;
3221;368;260;204;86;207;180;0;;;;
1118;369;210;210;86;203;101;0;;;;
1117;369;230;230;86;203;101;0;;;;
1119;369;240;240;86;203;101;0;;;;
3594;369;260;204;86;203;101;0;;;;
1218;370;210;210;86;203;130;0;;;;
1217;370;230;230;86;203;130;0;;;;
1219;370;240;240;86;203;130;0;;;;
1330;371;210;210;86;203;166;0;;;;
1329;371;230;230;86;203;166;0;;;;
1331;371;240;240;86;203;166;0;;;;
1606;372;210;210;86;203;235;0;;;;
1605;372;230;230;86;203;180;0;;;;
1607;372;240;240;86;203;235;0;;;;
3636;372;240;240;86;203;180;0;;;;
1610;373;210;210;86;203;236;0;;;;
1609;373;230;230;86;203;181;0;;;;
1611;373;240;240;86;203;236;0;;;;
3637;373;240;240;86;203;181;0;;;;
1614;374;210;210;86;203;237;0;;;;
1613;374;230;230;86;203;182;0;;;;
1615;374;240;240;86;203;182;0;;;;
143;375;1;1;86;1;222;0;;;;
145;375;3;1;82;1;222;0;;;;
3571;375;210;210;86;203;138;0;;;;
